[10:14:31] (PlayerName:Tommy_Hazard | UserName:MrKarim) :admin
[21:46:13] (PlayerName:Tarceff_Wilonski | UserName:Hades) :is (( Note : This vehicle is seized by the LSPD, Not permissioned to be tp'ed ))
[21:46:14] (PlayerName:Denver_Morata | UserName:denver) :status afk 
[21:46:19] (PlayerName:Jack_Smith | UserName:stenixx) :fallfront
[21:46:19] (PlayerName:Anguel_Hazard | UserName:ACHRAF) :gate
[21:46:32] (PlayerName:Yone_Fizi | UserName:shanki1z) :throwaway
[21:46:34] (PlayerName:Yone_Fizi | UserName:shanki1z) :fu
[21:46:35] (PlayerName:Jack_Smith | UserName:stenixx) :S Sb7anah
[21:46:37] (PlayerName:Bruno_Vitorello | UserName:Oupsy) :wait
[21:46:37] (PlayerName:Tommy_Hazard | UserName:MrKarim) :is hh
[21:46:39] (PlayerName:Kane_Sanders | UserName:LasDos) :stopanim
[21:46:40] (PlayerName:Bruno_Vitorello | UserName:Oupsy) :wait
[21:46:40] (PlayerName:Jack_Smith | UserName:stenixx) :is hh
[21:46:45] (PlayerName:Kane_Sanders | UserName:LasDos) :me Kaydwi f radio
[21:46:45] (PlayerName:Tommy_Hazard | UserName:MrKarim) :is kay d7kni had 9lawi kay rpi mnyto
[21:46:45] (PlayerName:Tarceff_Wilonski | UserName:Hades) :is (( Note : Thsi vehicle have been robbed by " Gang Name ", Not permissioned to get tp'ed ))
[21:46:48] (PlayerName:Bruno_Vitorello | UserName:Oupsy) :wait
[21:46:50] (PlayerName:Jack_Austin | UserName:Rayner) :bkacup
[21:46:50] (PlayerName:Jack_Austin | UserName:Rayner) :backup
[21:46:51] (PlayerName:Jack_Austin | UserName:Rayner) :bkacup
[21:46:51] (PlayerName:Jack_Austin | UserName:Rayner) :backup
[21:47:4] (PlayerName:Tarceff_Wilonski | UserName:Hades) :is This*
[21:47:5] (PlayerName:Kane_Sanders | UserName:LasDos) :me Kaydwi f radio
[21:47:5] (PlayerName:Jhon_Noeln | UserName:LEOGEORNO) :backup
[21:47:5] (PlayerName:John_Brown | UserName:DAOUDI) :clearchat
[21:47:5] (PlayerName:Jack_Austin | UserName:Rayner) :clearchat
[21:47:16] (PlayerName:Kane_Sanders | UserName:LasDos) :me Kaydwi f radio
[21:47:19] (PlayerName:Recardo_Ringo | UserName:badr) :status
[21:47:21] (PlayerName:Daniel_Walsh | UserName:Khaled) :home
[21:47:22] (PlayerName:Daniel_Walsh | UserName:Khaled) :home
[21:47:26] (PlayerName:Jhon_Noeln | UserName:LEOGEORNO) :clearchat
[21:47:43] (PlayerName:Jhon_Noeln | UserName:LEOGEORNO) :clearchat
[21:47:44] (PlayerName:Tony_Accardo | UserName:Yassir980) :carchat
[21:47:51] (PlayerName:Eric_Geostrica | UserName:CHLH) :gate
[21:47:53] (PlayerName:Jack_Smith | UserName:stenixx) :wait
[21:47:54] (PlayerName:Emmanuel_Jackal | UserName:Spider47) :gate
[21:48:4] (PlayerName:Kane_Sanders | UserName:LasDos) :gate
[21:48:4] (PlayerName:Kane_Sanders | UserName:LasDos) :me opens/closes gate
[21:48:6] (PlayerName:Fades_Moore | UserName:SAMIRBOJI) :f cheif ila khask chi 7aja 9olhali
[21:48:7] (PlayerName:Bruno_Vitorello | UserName:Oupsy) :wait
[21:48:15] (PlayerName:Tommy_Hazard | UserName:MrKarim) :me kay 9arfdo
[21:48:17] (PlayerName:Bruno_Vitorello | UserName:Oupsy) :wait
[21:48:18] (PlayerName:Kane_Sanders | UserName:LasDos) :plant
[21:48:18] (PlayerName:Bruno_Vitorello | UserName:Oupsy) :wait
[21:48:22] (PlayerName:Orlando_Mancini | UserName:nex) :restartres webhooker
[21:48:24] (PlayerName:Bruno_Vitorello | UserName:Oupsy) :stopanim
[21:48:24] (PlayerName:Fades_Moore | UserName:SAMIRBOJI) :f b9it ana u li kan m3ana
[21:48:25] (PlayerName:Orlando_Mancini | UserName:nex) :restartres jobs
[21:48:25] (PlayerName:Jack_Austin | UserName:Rayner) :clearchat
[21:48:26] (PlayerName:Jhon_Noeln | UserName:LEOGEORNO) :clearchat
[21:48:29] (PlayerName:Orlando_Mancini | UserName:nex) :restartres dxgui
[21:48:31] (PlayerName:Michael_Montana | UserName:Mezrari) :friends
[21:48:31] (PlayerName:Tony_Accardo | UserName:Yassir980) :carchat
[21:48:33] (PlayerName:Orlando_Mancini | UserName:nex) :items
[21:48:37] (PlayerName:Tommy_Hazard | UserName:MrKarim) :is chi wa7d kay jrab ddos
[21:48:39] (PlayerName:Frank_Pezzulo | UserName:ErenSenpai) :me ki3ti tahiya
[21:48:41] (PlayerName:Tommy_Hazard | UserName:MrKarim) :is wa9ila
[21:48:41] (PlayerName:Tony_Accardo | UserName:Yassir980) :me ki khwa l ma f radiateur
[21:48:41] (PlayerName:Michael_Montana | UserName:Mezrari) :clearchat
[21:48:43] (PlayerName:Tommy_Hazard | UserName:MrKarim) :is hh
[21:48:44] (PlayerName:Jack_Austin | UserName:Rayner) :clearchat
[21:48:45] (PlayerName:Frank_Pezzulo | UserName:ErenSenpai) :shake
[21:48:45] (PlayerName:Jeffry_Cross | UserName:ASPRO) :p 3ndk pickaxe tjm3 lina chwya dyl irone
[21:48:46] (PlayerName:Liliana_Scarlette | UserName:sparkley) :/fu
[21:48:47] (PlayerName:John_Brown | UserName:DAOUDI) :clearchat
[21:48:47] (PlayerName:Jeffry_Cross | UserName:ASPRO) :Talk In Radio
[21:48:47] (PlayerName:Jeffry_Cross | UserName:ASPRO) :Talking On The Radio
[21:48:47] (PlayerName:Jeffry_Cross | UserName:ASPRO) :me Talking On The Radio
[21:48:47] (PlayerName:Rafael_Quintero | UserName:Cannabis) :is nn
[21:48:48] (PlayerName:Eric_Geostrica | UserName:CHLH) :aduty
[21:48:51] (PlayerName:Tarceff_Wilonski | UserName:Hades) :me looks at the right window inspecting the black males.
[21:48:53] (PlayerName:Kane_Sanders | UserName:LasDos) :harvest
[21:49:4] (PlayerName:Tony_Accardo | UserName:Yassir980) :animselect
[21:49:6] (PlayerName:Raymond_Sanders | UserName:Faxake) :animselect
[21:49:9] (PlayerName:Bruno_Vitorello | UserName:Oupsy) :wait
[21:49:9] (PlayerName:Kane_Sanders | UserName:LasDos) :plant
[21:49:10] (PlayerName:Fades_Moore | UserName:SAMIRBOJI) :Talk On radio
[21:49:12] (PlayerName:Liliana_Scarlette | UserName:sparkley) :wait
[21:49:13] (PlayerName:Jhon_Noeln | UserName:LEOGEORNO) :gate
[21:49:17] (PlayerName:Conor_Clover | UserName:REXdoom77) :gate
[21:49:18] (PlayerName:Conor_Clover | UserName:REXdoom77) :gate
[21:49:21] (PlayerName:Fades_Moore | UserName:SAMIRBOJI) :Kift7 chkara, ou kichof fiha
[21:49:23] (PlayerName:Fades_Moore | UserName:SAMIRBOJI) :Kift7 chkara, ou kichof fiha
[21:49:23] (PlayerName:Bruno_Vitorello | UserName:Oupsy) :stopanim
[21:49:29] (PlayerName:Tony_Accardo | UserName:Yassir980) :cpr
[21:49:31] (PlayerName:Raymond_Sanders | UserName:Faxake) :me kayched sac
[21:49:31] (PlayerName:Fades_Moore | UserName:SAMIRBOJI) :Talk On radio
[21:49:32] (PlayerName:Rafael_Quintero | UserName:Cannabis) :f 54980
[21:49:35] (PlayerName:Tony_Accardo | UserName:Yassir980) :animselect
[21:49:37] (PlayerName:Rafael_Quintero | UserName:Cannabis) :pay 9 54980
[21:49:38] (PlayerName:Eric_Geostrica | UserName:CHLH) :aduty
[21:49:46] (PlayerName:Michael_Montana | UserName:Mezrari) :friends
[21:49:53] (PlayerName:Eric_Geostrica | UserName:CHLH) :gate
[21:49:54] (PlayerName:Jack_Smith | UserName:stenixx) :fixcar
[21:49:54] (PlayerName:Fades_Moore | UserName:SAMIRBOJI) :f |hrp| afk 2min
[21:49:59] (PlayerName:Kane_Sanders | UserName:LasDos) :harvest
[21:49:59] (PlayerName:Jeffry_Cross | UserName:ASPRO) :f okey
[21:50:0] (PlayerName:Jeffry_Cross | UserName:ASPRO) :Talk In Radio
[21:50:0] (PlayerName:Jeffry_Cross | UserName:ASPRO) :Talking On The Radio
[21:50:0] (PlayerName:Jeffry_Cross | UserName:ASPRO) :me Talking On The Radio
[21:50:0] (PlayerName:Tony_Accardo | UserName:Yassir980) :animselect
[21:50:2] (PlayerName:Tony_Accardo | UserName:Yassir980) :animselect
[21:50:5] (PlayerName:Tommy_Hazard | UserName:MrKarim) :animselect
[21:50:11] (PlayerName:Kane_Sanders | UserName:LasDos) :harvest
[21:50:11] (PlayerName:Jack_Austin | UserName:Rayner) :bkacup
[21:50:11] (PlayerName:Jack_Austin | UserName:Rayner) :backup
[21:50:12] (PlayerName:Kane_Sanders | UserName:LasDos) :plant
[21:50:12] (PlayerName:Jeffry_Cross | UserName:ASPRO) :f Tony_Salvador fink
[21:50:13] (PlayerName:Tony_Accardo | UserName:Yassir980) :animselect
[21:50:14] (PlayerName:Eric_Geostrica | UserName:CHLH) :gate
[21:50:14] (PlayerName:Evan_Henry | UserName:AnaSs) :crack
[21:50:16] (PlayerName:Bruno_Vitorello | UserName:Oupsy) :stopanim
[21:50:18] (PlayerName:Bruno_Vitorello | UserName:Oupsy) :me talks on his radio
[21:50:19] (PlayerName:Jeffry_Cross | UserName:ASPRO) :Talk In Radio
[21:50:19] (PlayerName:Jeffry_Cross | UserName:ASPRO) :Talking On The Radio
[21:50:19] (PlayerName:Jeffry_Cross | UserName:ASPRO) :me Talking On The Radio
[21:50:20] (PlayerName:Raymond_Sanders | UserName:Faxake) :me speaking on radio.
[21:50:20] (PlayerName:Eric_Geostrica | UserName:CHLH) :gate
[21:50:21] (PlayerName:Eric_Geostrica | UserName:CHLH) :gate
[21:50:21] (PlayerName:Eric_Geostrica | UserName:CHLH) :gate
[21:50:22] (PlayerName:Tony_Salvador | UserName:TONYBOSS) :backup
[21:50:22] (PlayerName:Tony_Salvador | UserName:TONYBOSS) :gate
[21:50:22] (PlayerName:Tony_Salvador | UserName:TONYBOSS) :smoke
[21:50:24] (PlayerName:Yone_Fizi | UserName:shanki1z) :think
[21:50:25] (PlayerName:Jhon_Noeln | UserName:LEOGEORNO) :think
[21:50:27] (PlayerName:Jhon_Noeln | UserName:LEOGEORNO) :think
[21:50:28] (PlayerName:Bruno_Vitorello | UserName:Oupsy) :me kaychem
[21:50:28] (PlayerName:Conor_Clover | UserName:REXdoom77) :wait
[21:50:30] (PlayerName:Yone_Fizi | UserName:shanki1z) :wait
[21:50:35] (PlayerName:Bruno_Vitorello | UserName:Oupsy) :fall
[21:50:36] (PlayerName:Kane_Sanders | UserName:LasDos) :plant
[21:50:36] (PlayerName:Jack_Austin | UserName:Rayner) :clearchat
[21:50:42] (PlayerName:Yone_Fizi | UserName:shanki1z) :wait
[21:50:42] (PlayerName:Jack_Smith | UserName:stenixx) :is tarah khona siklis a tommy hhh
[21:50:42] (PlayerName:Michael_Montana | UserName:Mezrari) :clearchat
[21:50:43] (PlayerName:Jhon_Noeln | UserName:LEOGEORNO) :clearchat
[21:50:43] (PlayerName:Bruno_Vitorello | UserName:Oupsy) :fall
[21:50:46] (PlayerName:Kane_Sanders | UserName:LasDos) :harvest
[21:50:50] (PlayerName:Tony_Accardo | UserName:Yassir980) :animselect
[21:50:56] (PlayerName:Tony_Salvador | UserName:TONYBOSS) :backup
[21:50:56] (PlayerName:Tony_Salvador | UserName:TONYBOSS) :gate
[21:50:56] (PlayerName:Tony_Salvador | UserName:TONYBOSS) :animselect
[21:50:57] (PlayerName:Kane_Sanders | UserName:LasDos) :harvest
[21:50:58] (PlayerName:Jhon_Noeln | UserName:LEOGEORNO) :togattach
[21:50:58] (PlayerName:Kane_Sanders | UserName:LasDos) :plant
[21:50:58] (PlayerName:Tony_Salvador | UserName:TONYBOSS) :backup
[21:50:58] (PlayerName:Tony_Salvador | UserName:TONYBOSS) :gate
[21:50:58] (PlayerName:Tony_Salvador | UserName:TONYBOSS) :animselect
[21:50:59] (PlayerName:Bruno_Vitorello | UserName:Oupsy) :stopanim
[21:50:59] (PlayerName:Yone_Fizi | UserName:shanki1z) :wait
[21:50:59] (PlayerName:Kane_Sanders | UserName:LasDos) :harvest
[21:51:0] (PlayerName:Bruno_Vitorello | UserName:Oupsy) :fall
[21:51:0] (PlayerName:Jhon_Noeln | UserName:LEOGEORNO) :togattach
[21:51:1] (PlayerName:Tommy_Hazard | UserName:MrKarim) :is siklis wld l9hba hh
[21:51:1] (PlayerName:Jhon_Noeln | UserName:LEOGEORNO) :togattach
[21:51:6] (PlayerName:Tommy_Hazard | UserName:MrKarim) :is bayna hhh 3arf kolchi
[21:51:6] (PlayerName:Jhon_Noeln | UserName:LEOGEORNO) :think
[21:51:9] (PlayerName:Kane_Sanders | UserName:LasDos) :harvest
[21:51:10] (PlayerName:Bruno_Vitorello | UserName:Oupsy) :stopanim
[21:51:14] (PlayerName:Tony_Salvador | UserName:TONYBOSS) :backup
[21:51:14] (PlayerName:Tony_Salvador | UserName:TONYBOSS) :gate
[21:51:14] (PlayerName:Tony_Salvador | UserName:TONYBOSS) :smoke
[21:51:21] (PlayerName:Emmanuel_Jackal | UserName:Spider47) :gate
[21:51:21] (PlayerName:Bruno_Vitorello | UserName:Oupsy) :stopanim
[21:51:21] (PlayerName:Tommy_Hazard | UserName:MrKarim) :fallfront
[21:51:21] (PlayerName:Bruno_Vitorello | UserName:Oupsy) :stopanim
[21:51:23] (PlayerName:Jack_Smith | UserName:stenixx) :fallfront
[21:51:29] (PlayerName:Jhon_Noeln | UserName:LEOGEORNO) :think
[21:51:29] (PlayerName:Bruno_Vitorello | UserName:Oupsy) :stopanim
[21:51:29] (PlayerName:Kane_Sanders | UserName:LasDos) :plant
[21:51:30] (PlayerName:Kane_Sanders | UserName:LasDos) :harvest
[21:51:32] (PlayerName:Yone_Fizi | UserName:shanki1z) :wait
[21:51:33] (PlayerName:Yone_Fizi | UserName:shanki1z) :fu
[21:51:33] (PlayerName:Bruno_Vitorello | UserName:Oupsy) :id conor
[21:51:33] (PlayerName:Tommy_Hazard | UserName:MrKarim) :is hhhhhhhhhh
[21:51:33] (PlayerName:Don_Regale | UserName:oussamael) :carck
[21:51:37] (PlayerName:Tony_Salvador | UserName:TONYBOSS) :fpark
[21:51:39] (PlayerName:Jhon_Noeln | UserName:LEOGEORNO) :think
[21:51:39] (PlayerName:Moza_Diaz | UserName:moza) :home
[21:51:40] (PlayerName:Moza_Diaz | UserName:moza) :home
[21:51:40] (PlayerName:Tommy_Hazard | UserName:MrKarim) :is dayr sound hhhhhhhhhhhh
[21:51:40] (PlayerName:Kane_Sanders | UserName:LasDos) :plant
[21:51:41] (PlayerName:Tommy_Hazard | UserName:MrKarim) :is dayr sound hhhhhhhhhhhh
[21:51:42] (PlayerName:Tommy_Hazard | UserName:MrKarim) :is dayr sound hhhhhhhhhhhh
[21:51:43] (PlayerName:Yone_Fizi | UserName:shanki1z) :crack
[21:51:44] (PlayerName:Bruno_Vitorello | UserName:Oupsy) :stopanim
[21:51:46] (PlayerName:Orlando_Mancini | UserName:nex) :refresh
[21:51:49] (PlayerName:Bruno_Vitorello | UserName:Oupsy) :stopanim
[21:51:50] (PlayerName:Bruno_Vitorello | UserName:Oupsy) :stopanim
[21:51:51] (PlayerName:Kane_Sanders | UserName:LasDos) :is cocain makidir ta effect ?
[21:51:51] (PlayerName:Bruno_Vitorello | UserName:Oupsy) :stopanim
[21:51:51] (PlayerName:Orlando_Mancini | UserName:nex) :startres crafthooker
[21:51:57] (PlayerName:Yone_Fizi | UserName:shanki1z) :wait
[21:51:59] (PlayerName:Jhon_Noeln | UserName:LEOGEORNO) :clearchat
[21:51:59] (PlayerName:Raymond_Sanders | UserName:Faxake) :f kane
[21:52:4] (PlayerName:Orlando_Mancini | UserName:nex) :is 3ndha effect 3la l health
[21:52:8] (PlayerName:Raymond_Sanders | UserName:Faxake) :f blasa dial drug sell hya li lqinaha dak mera hhhh
[21:52:11] (PlayerName:Yone_Fizi | UserName:shanki1z) :cry
[21:52:12] (PlayerName:Anguel_Hazard | UserName:ACHRAF) :fixveh Anguel_Hazard
[21:52:13] (PlayerName:Kane_Sanders | UserName:LasDos) :f lol 
[21:52:16] (PlayerName:Orlando_Mancini | UserName:nex) :restartres jobs
[21:52:18] (PlayerName:Raymond_Sanders | UserName:Faxake) :f dak point li orange
[21:52:18] (PlayerName:Kane_Sanders | UserName:LasDos) :f 3lach mkn9droch nbi3o /?
[21:52:19] (PlayerName:Orlando_Mancini | UserName:nex) :restartres dxgui
[21:52:21] (PlayerName:Raymond_Sanders | UserName:Faxake) :f f docks
[21:52:23] (PlayerName:Raymond_Sanders | UserName:Faxake) :f la mashi bot
[21:52:26] (PlayerName:Kane_Sanders | UserName:LasDos) :f aaaaaaaaaaaaaaaaaaaaaaaaah
[21:52:26] (PlayerName:Tony_Salvador | UserName:TONYBOSS) :eject Fades_Moore
[21:52:29] (PlayerName:Kane_Sanders | UserName:LasDos) :harvest
[21:52:30] (PlayerName:Laraso_Rodriguez | UserName:Lead) :is Nex Skin diyal Pistol FIH TAZER ?
[21:52:32] (PlayerName:Kane_Sanders | UserName:LasDos) :f loooooool
[21:52:37] (PlayerName:Kane_Sanders | UserName:LasDos) :f bchhal kitba3 tma ?
[21:52:38] (PlayerName:Yone_Fizi | UserName:shanki1z) :cry
[21:52:42] (PlayerName:Scott_Lopez | UserName:haytamix) :shwofps
[21:52:43] (PlayerName:John_Brown | UserName:DAOUDI) :clearchat
[21:52:44] (PlayerName:Scott_Lopez | UserName:haytamix) :showfps
[21:52:47] (PlayerName:Tommy_Hazard | UserName:MrKarim) :is hhhhhhhhhhhhhhhhhhhh
[21:52:48] (PlayerName:Raymond_Sanders | UserName:Faxake) :f sp tanchufu
[21:52:49] (PlayerName:Jack_Austin | UserName:Rayner) :mdc
[21:52:49] (PlayerName:Emmanuel_Jackal | UserName:Spider47) :gate
[21:52:50] (PlayerName:Tommy_Hazard | UserName:MrKarim) :is had khouna bzaf
[21:52:50] (PlayerName:Jack_Smith | UserName:stenixx) :is Desert eagle li feh
[21:52:51] (PlayerName:Kane_Sanders | UserName:LasDos) :f 3ndi wa7ed 3 gram dyal cocain ana jay nbi3ha
[21:52:56] (PlayerName:Yone_Fizi | UserName:shanki1z) :wait
[21:52:58] (PlayerName:Raymond_Sanders | UserName:Faxake) :f tanmchiw kamlin
[21:52:59] (PlayerName:Kane_Sanders | UserName:LasDos) :gate
[21:52:59] (PlayerName:Kane_Sanders | UserName:LasDos) :me opens/closes gate
[21:53:0] (PlayerName:Yone_Fizi | UserName:shanki1z) :wait
[21:53:2] (PlayerName:Laraso_Rodriguez | UserName:Lead) :is Tepa a stenix
[21:53:2] (PlayerName:Yone_Fizi | UserName:shanki1z) :cry
[21:53:3] (PlayerName:Emmanuel_Jackal | UserName:Spider47) :gate
[21:53:8] (PlayerName:Kane_Sanders | UserName:LasDos) :f gha ntesti price
[21:53:27] (PlayerName:Tommy_Hazard | UserName:MrKarim) :me kay bda idrab b rajli
[21:53:27] (PlayerName:Yone_Fizi | UserName:shanki1z) :cry
[21:53:31] (PlayerName:Jhon_Noeln | UserName:LEOGEORNO) :arrest
[21:53:32] (PlayerName:Anguel_Hazard | UserName:ACHRAF) :fuelveh Anguel_Hazard 100
[21:53:35] (PlayerName:Yone_Fizi | UserName:shanki1z) :cry
[21:53:35] (PlayerName:Moza_Diaz | UserName:moza) :crack 2
[21:53:38] (PlayerName:Recardo_Ringo | UserName:badr) :daps 17
[21:53:41] (PlayerName:Tony_Salvador | UserName:TONYBOSS) :backup
[21:53:41] (PlayerName:Tony_Salvador | UserName:TONYBOSS) :gate
[21:53:41] (PlayerName:Tony_Salvador | UserName:TONYBOSS) :animselect
[21:53:43] (PlayerName:Tony_Salvador | UserName:TONYBOSS) :backup
[21:53:43] (PlayerName:Tony_Salvador | UserName:TONYBOSS) :gate
[21:53:43] (PlayerName:Tony_Salvador | UserName:TONYBOSS) :animselect
[21:53:44] (PlayerName:Scott_Lopez | UserName:haytamix) :wait
[21:53:45] (PlayerName:Jhon_Noeln | UserName:LEOGEORNO) :clearchat
[21:53:51] (PlayerName:Bruno_Vitorello | UserName:Oupsy) :stopanim
[21:53:51] (PlayerName:Tommy_Hazard | UserName:MrKarim) :ooc Mecano On
[21:53:54] (PlayerName:Jack_Smith | UserName:stenixx) :wait
[21:53:59] (PlayerName:Tommy_Hazard | UserName:MrKarim) :is 42
[21:54:1] (PlayerName:Michael_Montana | UserName:Mezrari) :clearchat
[21:54:3] (PlayerName:Raymond_Sanders | UserName:Faxake) :pay 31 24000
[21:54:3] (PlayerName:Jack_Austin | UserName:Rayner) :clearchat
[21:54:8] (PlayerName:Rafael_Quintero | UserName:Cannabis) :is full rp btw
[21:54:8] (PlayerName:Eric_Geostrica | UserName:CHLH) :is 8 d police h
[21:54:8] (PlayerName:Eric_Geostrica | UserName:CHLH) :gate
[21:54:12] (PlayerName:Yone_Fizi | UserName:shanki1z) :wait
[21:54:14] (PlayerName:Kane_Sanders | UserName:LasDos) :f 24000
[21:54:15] (PlayerName:Bruno_Vitorello | UserName:Oupsy) :stopanim
[21:54:15] (PlayerName:Jhon_Noeln | UserName:LEOGEORNO) :clearchat
[21:54:16] (PlayerName:Yone_Fizi | UserName:shanki1z) :wait
[21:54:17] (PlayerName:Conor_Clover | UserName:REXdoom77) :setwalk 128
[21:54:20] (PlayerName:Michael_Montana | UserName:Mezrari) :drisih
[21:54:20] (PlayerName:Scott_Lopez | UserName:haytamix) :carchat
[21:54:21] (PlayerName:Michael_Montana | UserName:Mezrari) :clearchat
[21:54:22] (PlayerName:Jack_Austin | UserName:Rayner) :bkacup
[21:54:22] (PlayerName:Jack_Austin | UserName:Rayner) :backup
[21:54:23] (PlayerName:Jack_Austin | UserName:Rayner) :clearchat
[21:54:25] (PlayerName:Jeffry_Cross | UserName:ASPRO) :Talk In Radio
[21:54:25] (PlayerName:Jeffry_Cross | UserName:ASPRO) :Talking On The Radio
[21:54:25] (PlayerName:Jeffry_Cross | UserName:ASPRO) :me Talking On The Radio
[21:54:26] (PlayerName:Scott_Lopez | UserName:haytamix) :carchat
[21:54:27] (PlayerName:Jeffry_Cross | UserName:ASPRO) :Talk In Radio
[21:54:27] (PlayerName:Jeffry_Cross | UserName:ASPRO) :Talking On The Radio
[21:54:27] (PlayerName:Jeffry_Cross | UserName:ASPRO) :me Talking On The Radio
[21:54:29] (PlayerName:Jeffry_Cross | UserName:ASPRO) :Talk In Radio
[21:54:29] (PlayerName:Jeffry_Cross | UserName:ASPRO) :Talking On The Radio
[21:54:29] (PlayerName:Jeffry_Cross | UserName:ASPRO) :me Talking On The Radio
[21:54:29] (PlayerName:Bruno_Vitorello | UserName:Oupsy) :stopanim
[21:54:29] (PlayerName:Bruno_Vitorello | UserName:Oupsy) :stopanim
[21:54:30] (PlayerName:Scott_Lopez | UserName:haytamix) :home
[21:54:38] (PlayerName:Raymond_Sanders | UserName:Faxake) :pay 18 8500
[21:54:39] (PlayerName:Bruno_Vitorello | UserName:Oupsy) :stopanim
[21:54:42] (PlayerName:Scott_Lopez | UserName:haytamix) :home
[21:54:47] (PlayerName:Raymond_Sanders | UserName:Faxake) :pay 31 800
[21:54:54] (PlayerName:Jhon_Noeln | UserName:LEOGEORNO) :gate
[21:54:57] (PlayerName:Jack_Smith | UserName:stenixx) :me kayjib cartona mn shelf
[21:54:58] (PlayerName:Kane_Sanders | UserName:LasDos) :sell
[21:55:0] (PlayerName:Jhon_Noeln | UserName:LEOGEORNO) :gate
[21:55:2] (PlayerName:Kane_Sanders | UserName:LasDos) :f command bach tbi3 ?
[21:55:5] (PlayerName:Kane_Sanders | UserName:LasDos) :sell
[21:55:6] (PlayerName:Jack_Smith | UserName:stenixx) :me kay7t cartona
[21:55:7] (PlayerName:Raymond_Sanders | UserName:Faxake) :pay 26 11000
[21:55:7] (PlayerName:Jack_Smith | UserName:stenixx) :cpr
[21:55:9] (PlayerName:Daniel_Walsh | UserName:Khaled) :jobm
[21:55:12] (PlayerName:Michael_Montana | UserName:Mezrari) :piss
[21:55:16] (PlayerName:Yone_Fizi | UserName:shanki1z) :think
[21:55:16] (PlayerName:Jhon_Noeln | UserName:LEOGEORNO) :gate
[21:55:16] (PlayerName:Jhon_Noeln | UserName:LEOGEORNO) :gate
[21:55:18] (PlayerName:Raymond_Sanders | UserName:Faxake) :f wqf tma
[21:55:22] (PlayerName:Yone_Fizi | UserName:shanki1z) :wait
[21:55:24] (PlayerName:Conor_Clover | UserName:REXdoom77) :wait
[21:55:24] (PlayerName:Moza_Diaz | UserName:moza) :gate
[21:55:27] (PlayerName:Bruno_Vitorello | UserName:Oupsy) :stopanim
[21:55:30] (PlayerName:John_Brown | UserName:DAOUDI) :clearchat
[21:55:31] (PlayerName:Rafael_Quintero | UserName:Cannabis) :aheal 24
[21:55:33] (PlayerName:Jhon_Noeln | UserName:LEOGEORNO) :think
[21:55:35] (PlayerName:Yone_Fizi | UserName:shanki1z) :arrest
[21:55:35] (PlayerName:Conor_Clover | UserName:REXdoom77) :arrest
[21:55:36] (PlayerName:Jhon_Noeln | UserName:LEOGEORNO) :arrest
[21:55:38] (PlayerName:Rafael_Quintero | UserName:Cannabis) :fuelveh Rafael_Quintero 1000
[21:55:38] (PlayerName:Tarceff_Wilonski | UserName:Hades) :me cracks their hands.
[21:55:43] (PlayerName:Yone_Fizi | UserName:shanki1z) :wait
[21:55:44] (PlayerName:Kane_Sanders | UserName:LasDos) :f walo 
[21:55:46] (PlayerName:Tony_Accardo | UserName:Yassir980) :carchat
[21:55:49] (PlayerName:Tommy_Hazard | UserName:MrKarim) :apps
[21:55:51] (PlayerName:Raymond_Sanders | UserName:Faxake) :f 3yt l admin
[21:55:53] (PlayerName:Raymond_Sanders | UserName:Faxake) :is salva
[21:55:58] (PlayerName:Kane_Sanders | UserName:LasDos) :is drari knw9ef f point de vente maki3tiwnich floss
[21:55:58] (PlayerName:Tommy_Hazard | UserName:MrKarim) :is hhhhhhhhhhhhhhhhh
[21:55:59] (PlayerName:Tommy_Hazard | UserName:MrKarim) :is hhhhhhhhhhhhhhhhh
[21:56:0] (PlayerName:Tommy_Hazard | UserName:MrKarim) :is hhhhhhhhhhhhhhhhh
[21:56:0] (PlayerName:Raymond_Sanders | UserName:Faxake) :is kakdir tbi3 f dak blasa
[21:56:0] (PlayerName:Tommy_Hazard | UserName:MrKarim) :is hhhhhhhhhhhhhhhhh
[21:56:5] (PlayerName:Jack_Smith | UserName:stenixx) :is hhhhhhhhhhhhh
[21:56:5] (PlayerName:Tommy_Hazard | UserName:MrKarim) :is reconiw id 35
[21:56:5] (PlayerName:Yone_Fizi | UserName:shanki1z) :cry
[21:56:7] (PlayerName:Tommy_Hazard | UserName:MrKarim) :is rah bzaf
[21:56:9] (PlayerName:Rafael_Quintero | UserName:Cannabis) :is chno 3ndo ?
[21:56:9] (PlayerName:Jack_Austin | UserName:Rayner) :m [LSPD] Pull Over Now ! And Turn Off The Engine ! Don't Step Off The Vehicle !
[21:56:10] (PlayerName:Jack_Austin | UserName:Rayner) :bkacup
[21:56:10] (PlayerName:Jack_Austin | UserName:Rayner) :backup
[21:56:12] (PlayerName:Bruno_Vitorello | UserName:Oupsy) :stopanim
[21:56:13] (PlayerName:Orlando_Mancini | UserName:nex) :restartres jobs
[21:56:14] (PlayerName:Kane_Sanders | UserName:LasDos) :f cocain
[21:56:15] (PlayerName:Conor_Clover | UserName:REXdoom77) :fall
[21:56:16] (PlayerName:Anguel_Hazard | UserName:ACHRAF) :recon 35
[21:56:16] (PlayerName:Conor_Clover | UserName:REXdoom77) :meg Wgef 3la limen wgef m3ak Lspd tfi lengine
